percorso;num;id_ferm
"7653";"24";"16543"
"11198";"19";"10210"
"11522";"7";"11475"
"11635";"2";"17855"
"12892";"5";"14981"
"6201";"29";"12491"
"7548";"13";"10709"
"12174";"3";"13364"
"12491";"20";"12019"
"6294";"16";"15757"
"7691";"7";"15202"
"9160";"18";"15396"
"9878";"24";"10543"
"13017";"13";"16518"
"9457";"21";"11269"
"12491";"11";"11114"
"5131";"10";"16188"
"9398";"6";"12486"
"8057";"3";"10084"
"12893";"2";"11388"
"6774";"2";"12676"
"12073";"32";"17651"
"6145";"16";"14933"
"7894";"6";"12944"
"8260";"1";"12717"
"8230";"22";"10258"
"9670";"12";"12155"
"12842";"8";"16844"
"12306";"10";"14326"
"13158";"22";"15274"
"13161";"35";"12709"
"11653";"8";"15240"
"12493";"21";"12044"
"13142";"4";"16075"
"8843";"31";"11663"
"4405";"10";"10442"
"12162";"7";"12067"
"7275";"24";"14153"
"11628";"2";"15083"
"8599";"11";"14099"
"10089";"2";"10201"
"7891";"7";"13430"
"11350";"29";"11157"
"7543";"3";"11531"
"10117";"32";"13330"
"13127";"16";"12625"
"9903";"2";"18084"
"13092";"17";"14025"
"7436";"9";"16649"
"10389";"1";"12589"
"11683";"17";"15082"
"6692";"8";"10452"
"6803";"8";"10003"
"12728";"8";"10920"
"7212";"11";"17160"
"13128";"24";"12898"
"7693";"7";"17330"
"8656";"2";"15760"
"12390";"7";"10329"
"9692";"9";"12075"
"12761";"4";"12070"
"12453";"21";"11243"
"13125";"1";"12856"
"9457";"22";"11264"
"12179";"16";"16262"
"13146";"27";"18155"
"654";"5";"12526"
"12381";"8";"11614"
"10007";"1";"16724"
"10545";"26";"13426"
"11334";"23";"13212"
"12893";"11";"11375"
"6708";"24";"12423"
"6736";"17";"16801"
"13017";"9";"16514"
"10536";"8";"13364"
"10123";"8";"17070"
"13200";"2";"14035"
"11322";"28";"15583"
"13130";"27";"13807"
"9398";"10";"12154"
"9670";"13";"12202"
"12894";"11";"17334"
"4872";"7";"15571"
"6774";"26";"11968"
"8838";"3";"13416"
"9970";"22";"11184"
"8843";"30";"11668"
"12395";"7";"16569"
"9984";"10";"15910"
"11628";"3";"15084"
"12972";"23";"11686"
"5785";"9";"14608"
"11345";"9";"11155"
"13126";"3";"13235"
"12073";"5";"16686"
"10545";"23";"15469"
"7548";"6";"16710"
"12972";"22";"11994"
"5131";"22";"14969"
"6803";"3";"15905"
"9216";"11";"11365"
"9696";"11";"10916"
"13154";"22";"13223"
"13156";"31";"14988"
"8742";"2";"16205"
"9439";"18";"12038"
"11656";"6";"13421"
"7547";"25";"11307"
"13192";"17";"18155"
"12963";"4";"11352"
"4086";"23";"10525"
"10123";"17";"12351"
"11767";"24";"11249"
"12389";"17";"13182"
"9319";"8";"13133"
"6803";"16";"15152"
"4404";"12";"10310"
"7225";"16";"12565"
"9303";"15";"16431"
"10084";"8";"12178"
"11333";"1";"17585"
"10007";"3";"15823"
"8843";"12";"17752"
"7210";"16";"15650"
"9982";"1";"13880"
"12130";"12";"13395"
"12281";"11";"16367"
"12395";"1";"16562"
"5190";"19";"11448"
"5482";"5";"12498"
"13192";"5";"18119"
"12625";"34";"10988"
"8451";"13";"16300"
"13155";"16";"13216"
"13283";"16";"11230"
"9904";"27";"15379"
"13009";"8";"16460"
"6782";"10";"15888"
"7547";"11";"10706"
"4282";"36";"10727"
"9398";"37";"10983"
"7542";"14";"10956"
"10548";"2";"13581"
"13159";"17";"12866"
"2983";"4";"15278"
"4653";"11";"11200"
"12560";"8";"10701"
"12560";"32";"11557"
"12891";"17";"17931"
"11767";"17";"11290"
"12560";"23";"11252"
"5484";"13";"12398"
"5748";"8";"13723"
"11304";"2";"15791"
"11662";"21";"12609"
"9366";"1";"10724"
"8843";"29";"11669"
"12296";"11";"13145"
"6142";"29";"14933"
"10013";"13";"14919"
"13010";"10";"16462"
"654";"9";"12760"
"9160";"8";"11588"
"12976";"37";"12949"
"3001";"17";"10665"
"4872";"1";"14204"
"9398";"35";"10957"
"9779";"7";"13353"
"10300";"45";"13154"
"11197";"5";"10023"
"7548";"20";"10958"
"10539";"9";"13407"
"9398";"12";"12132"
"12142";"34";"17768"
"13023";"16";"12510"
"583";"17";"10231"
"9367";"41";"12415"
"9984";"19";"13524"
"6294";"15";"15756"
"13283";"18";"11485"
"7277";"2";"14144"
"6708";"17";"11891"
"9692";"10";"12083"
"12893";"17";"11690"
"8862";"5";"12278"
"10770";"10";"10132"
"6291";"8";"16203"
"11825";"15";"16281"
"12972";"18";"12008"
"13136";"7";"16335"
"13161";"16";"16857"
"12296";"6";"13192"
"5190";"11";"11136"
"13144";"21";"12691"
"13139";"9";"16665"
"3734";"12";"10286"
"12305";"6";"13141"
"13133";"31";"12701"
"9158";"16";"11572"
"12276";"22";"19620"
"7543";"15";"10980"
"3464";"10";"12527"
"4842";"4";"15886"
"9922";"6";"11076"
"8260";"16";"11862"
"9692";"13";"12355"
"7653";"1";"16521"
"7607";"24";"17403"
"9746";"5";"11413"
"10117";"30";"13328"
"11322";"10";"11381"
"11790";"35";"15401"
"12282";"2";"16339"
"11304";"13";"19619"
"8230";"1";"15112"
"10149";"9";"13532"
"10097";"12";"14551"
"13190";"26";"12098"
"7693";"16";"12146"
"10152";"3";"11592"
"12560";"17";"10960"
"12892";"15";"18148"
"6201";"33";"16724"
"9696";"29";"12558"
"8862";"7";"12555"
"583";"21";"10064"
"9693";"2";"17799"
"478";"3";"12749"
"9670";"23";"13097"
"11790";"27";"17331"
"12491";"1";"10510"
"8402";"11";"17568"
"11653";"7";"13421"
"12381";"20";"11484"
"12245";"13";"15827"
"12311";"2";"14351"
"12521";"11";"12514"
"7227";"1";"17161"
"12073";"4";"16203"
"13127";"24";"18475"
"3732";"17";"10676"
"12021";"21";"16738"
"9878";"33";"11215"
"9970";"20";"11182"
"12278";"2";"10218"
"10306";"19";"10389"
"12293";"2";"13409"
"6778";"8";"15883"
"12603";"38";"10540"
"7607";"10";"16052"
"9212";"13";"11336"
"10036";"17";"18155"
"13136";"6";"16662"
"8260";"2";"12704"
"11632";"15";"12015"
"12248";"2";"13112"
"12314";"22";"11930"
"6567";"6";"14158"
"10306";"26";"10592"
"11709";"10";"12392"
"10152";"20";"11225"
"12311";"10";"14359"
"11678";"33";"12612"
"12271";"17";"13281"
"7621";"20";"17419"
"8758";"24";"11884"
"5482";"20";"12352"
"7210";"15";"15649"
"7796";"3";"17471"
"11358";"12";"11121"
"10548";"10";"17901"
"10491";"7";"10938"
"12390";"5";"13175"
"12394";"7";"16553"
"12916";"14";"11052"
"9750";"15";"14911"
"13144";"5";"11809"
"12311";"5";"14367"
"11716";"7";"12644"
"12963";"7";"11348"
"6203";"11";"12470"
"10769";"2";"10631"
"12394";"13";"16559"
"7227";"21";"17319"
"6201";"19";"11893"
"7181";"8";"15242"
"12276";"7";"17301"
"5190";"23";"14188"
"11322";"31";"10478"
"5795";"2";"11692"
"7548";"28";"11534"
"12177";"15";"16235"
"9941";"4";"12470"
"10150";"6";"13335"
"10567";"9";"16310"
"13030";"18";"12831"
"10123";"19";"12372"
"10491";"25";"10255"
"9212";"22";"17359"
"9670";"15";"12186"
"10006";"7";"12468"
"11825";"6";"18469"
"10095";"11";"17952"
"13161";"25";"13235"
"6201";"31";"12510"
"13008";"3";"16440"
"4540";"12";"10063"
"8758";"17";"17731"
"11678";"11";"17960"
"9924";"7";"12687"
"11767";"6";"11879"
"6777";"14";"17157"
"9398";"39";"10968"
"12603";"35";"10560"
"5099";"15";"12143"
"9457";"25";"11259"
"12273";"3";"13283"
"7616";"24";"13603"
"13142";"9";"12824"
"6764";"18";"12817"
"7653";"23";"16542"
"12381";"31";"10530"
"6764";"1";"15624"
"4653";"8";"11173"
"10386";"6";"14122"
"9303";"29";"16446"
"9670";"20";"11905"
"10084";"15";"12143"
"10072";"14";"10514"
"4084";"14";"10840"
"7654";"20";"16544"
"13008";"13";"16428"
"10770";"13";"10027"
"12282";"12";"16363"
"8758";"13";"12287"
"12177";"22";"16242"
"10401";"28";"14013"
"10545";"7";"14878"
"6774";"23";"11956"
"13374";"7";"14058"
"8736";"19";"15761"
"11767";"8";"11863"
"12491";"24";"12328"
"7607";"2";"13672"
"9779";"12";"14088"
"13283";"14";"10898"
"7814";"6";"10417"
"12292";"21";"13719"
"11322";"5";"11393"
"8231";"26";"17530"
"12198";"22";"12590"
"10303";"8";"10075"
"10544";"4";"13471"
"11353";"25";"11173"
"583";"22";"10060"
"13126";"12";"12720"
"10544";"30";"13379"
"10492";"37";"10996"
"10072";"18";"10329"
"4653";"33";"12978"
"9899";"18";"10420"
"13156";"21";"13225"
"4241";"3";"14235"
"6803";"19";"15487"
"13156";"25";"14984"
"10300";"36";"13146"
"322";"22";"13658"
"8414";"4";"17631"
"6802";"15";"15487"
"13133";"34";"12740"
"10294";"7";"17880"
"13161";"32";"12721"
"10548";"6";"17292"
"4282";"41";"10323"
"7212";"2";"11898"
"12290";"1";"15643"
"7225";"17";"12556"
"10491";"27";"18507"
"11678";"10";"12705"
"8056";"9";"15103"
"11657";"17";"19593"
"12142";"12";"17795"
"12293";"5";"13736"
"480";"9";"12800"
"12442";"16";"17434"
"12574";"6";"10725"
"3275";"20";"15077"
"9779";"8";"13345"
"7543";"10";"11288"
"11632";"9";"11715"
"10117";"25";"18107"
"12292";"17";"13182"
"8988";"1";"17533"
"12021";"2";"10817"
"12306";"18";"14348"
"9160";"11";"11616"
"13130";"24";"12766"
"11353";"1";"13771"
"12174";"18";"18470"
"13128";"7";"12715"
"9398";"1";"12707"
"12390";"15";"13204"
"13146";"7";"12690"
"6496";"3";"12885"
"11634";"2";"11704"
"12176";"7";"16226"
"7210";"12";"15289"
"11198";"18";"10209"
"11344";"11";"11166"
"13133";"1";"12913"
"11678";"8";"12700"
"12278";"6";"10141"
"12603";"32";"10848"
"9902";"19";"11088"
"13161";"36";"19960"
"12894";"29";"17438"
"11350";"27";"11154"
"13023";"18";"16509"
"12963";"24";"11042"
"4039";"2";"12119"
"4842";"7";"15889"
"3734";"14";"10437"
"9693";"6";"12096"
"10096";"6";"11374"
"9443";"18";"15641"
"11345";"1";"13769"
"7608";"1";"13567"
"10545";"1";"15972"
"11299";"11";"10599"
"6708";"20";"12136"
"7616";"16";"13995"
"8843";"22";"13106"
"12282";"18";"17094"
"12625";"38";"10678"
"13199";"5";"16099"
"9825";"13";"15936"
"11678";"26";"12665"
"6252";"24";"16051"
"12309";"9";"14359"
"11299";"17";"10366"
"11678";"35";"12620"
"13030";"3";"11798"
"9982";"31";"13643"
"475";"10";"12740"
"10548";"9";"13574"
"12491";"30";"18132"
"5843";"14";"13669"
"7653";"4";"16476"
"11358";"28";"10787"
"10063";"6";"13737"
"12521";"8";"12277"
"13030";"5";"11823"
"8413";"24";"11085"
"11350";"9";"10780"
"6798";"12";"17099"
"10007";"14";"12173"
"12962";"2";"11524"
"11635";"8";"11737"
"13192";"13";"12098"
"8173";"21";"11960"
"5099";"22";"12047"
"13009";"6";"16458"
"12841";"10";"16556"
"13146";"2";"12706"
"12625";"18";"11482"
"10084";"19";"12095"
"10545";"36";"13577"
"6803";"17";"15153"
"8231";"19";"10074"
"12958";"20";"11036"
"11522";"12";"11795"
"9984";"12";"13683"
"10096";"17";"11618"
"10151";"1";"17926"
"11322";"44";"10284"
"6252";"18";"13643"
"12074";"12";"16128"
"9924";"4";"12458"
"11790";"25";"17329"
"12560";"28";"11536"
"9903";"7";"11063"
"12273";"8";"13752"
"12074";"6";"15642"
"10146";"9";"13532"
"10539";"10";"13408"
"3465";"17";"12883"
"7814";"13";"10551"
"11424";"17";"17476"
"13127";"8";"17697"
"4506";"8";"15785"
"8090";"11";"10231"
"12893";"22";"16796"
"7212";"16";"15885"
"9922";"13";"11102"
"4538";"22";"11862"
"8174";"20";"12006"
"11662";"27";"12905"
"11683";"5";"11754"
"11767";"30";"11212"
"4086";"8";"11160"
"12177";"13";"16233"
"6798";"7";"16968"
"13158";"19";"12868"
"8057";"24";"15111"
"12281";"10";"16369"
"5569";"10";"12768"
"5843";"16";"13671"
"9216";"12";"11363"
"10011";"6";"11290"
"8758";"1";"17150"
"9746";"17";"12034"
"12283";"12";"17688"
"12142";"7";"17626"
"13023";"13";"16014"
"6737";"3";"11670"
"10545";"37";"13578"
"11713";"7";"12644"
"12521";"5";"12561"
"4086";"3";"13160"
"12198";"17";"15900"
"12273";"12";"13291"
"8656";"1";"17156"
"13128";"25";"12900"
"13133";"17";"12848"
"9903";"9";"11066"
"5569";"6";"12551"
"7814";"20";"10781"
"10077";"9";"12769"
"10294";"23";"12186"
"10077";"26";"15041"
"12196";"11";"16151"
"7796";"5";"17473"
"4084";"23";"13170"
"12283";"10";"13273"
"5748";"7";"13722"
"11683";"15";"15099"
"478";"7";"12539"
"7455";"7";"13193"
"7657";"4";"16581"
"9693";"15";"12349"
"12916";"16";"13312"
"9903";"13";"11078"
"11656";"8";"13423"
"10095";"19";"11649"
"6142";"28";"14932"
"10536";"26";"17491"
"5099";"3";"15736"
"6496";"10";"12788"
"12296";"19";"13295"
"11198";"8";"10128"
"11357";"5";"10751"
"13125";"3";"12692"
"8230";"17";"10071"
"12625";"43";"10448"
"12179";"21";"16218"
"12306";"1";"13264"
"11202";"17";"10060"
"8599";"24";"17669"
"9902";"2";"15380"
"10072";"12";"10521"
"654";"11";"12774"
"10148";"6";"15191"
"11350";"35";"11466"
"8090";"8";"10239"
"9303";"31";"16467"
"11628";"5";"11722"
"12976";"4";"11661"
"12276";"13";"16360"
"11358";"6";"11442"
"11608";"5";"14553"
"12493";"11";"11837"
"9175";"8";"15859"
"10769";"9";"10381"
"4872";"13";"14857"
"11299";"38";"16039"
"12402";"11";"13279"
"11524";"28";"10986"
"11662";"33";"12812"
"6294";"14";"15755"
"9924";"6";"14286"
"12073";"25";"15642"
"7565";"17";"10660"
"9216";"3";"11613"
"9696";"15";"11492"
"13156";"9";"12865"
"4538";"25";"15528"
"11522";"22";"11581"
"9779";"2";"11692"
"3976";"17";"15060"
"7607";"23";"13555"
"13158";"12";"13232"
"3001";"8";"13237"
"9904";"12";"11095"
"12603";"40";"10336"
"10152";"5";"11556"
"5844";"14";"13524"
"8093";"32";"10343"
"12916";"22";"15413"
"13283";"24";"11775"
"9665";"21";"15270"
"11202";"10";"10235"
"12142";"32";"10864"
"12162";"2";"12384"
"9984";"13";"15122"
"12280";"12";"16357"
"8223";"4";"15289"
"10303";"17";"10404"
"12891";"3";"19630"
"12310";"11";"14357"
"13128";"10";"12718"
"13200";"8";"19865"
"10491";"18";"10274"
"11628";"9";"11736"
"11299";"26";"10206"
"8658";"23";"12104"
"12177";"20";"16240"
"12759";"7";"17702"
"8839";"7";"13736"
"13158";"5";"16507"
"12278";"3";"10068"
"10303";"5";"10094"
"12574";"12";"10723"
"6291";"9";"16204"
"13374";"4";"13298"
"8093";"31";"10344"
"9439";"16";"17741"
"6736";"15";"13346"
"11353";"3";"15363"
"13136";"8";"16336"
"10304";"12";"16999"
"10769";"25";"10027"
"12130";"1";"17293"
"6764";"25";"15752"
"13030";"14";"12646"
"13144";"20";"12683"
"13010";"14";"17451"
"12913";"12";"10821"
"4282";"14";"11491"
"7814";"14";"10527"
"9217";"4";"11616"
"11299";"25";"10211"
"10300";"27";"10324"
"7210";"11";"15287"
"10146";"2";"17793"
"4653";"17";"11491"
"7455";"1";"13187"
"11333";"16";"12855"
"10306";"18";"10261"
"8414";"8";"11405"
"9696";"5";"15302"
"7608";"23";"13668"
"12957";"12";"10726"
"10548";"5";"13432"
"3001";"25";"10286"
"9177";"15";"13666"
"10117";"9";"12126"
"12176";"22";"16243"
"4404";"3";"10966"
"5844";"3";"13673"
"12892";"11";"18151"
"12290";"35";"13774"
"12493";"15";"16931"
"8222";"2";"15874"
"13158";"2";"13224"
"9457";"19";"11535"
"12560";"13";"10694"
"9160";"17";"15394"
"9309";"6";"10408"
"12728";"35";"17628"
"12917";"10";"16799"
"5065";"2";"14187"
"9175";"13";"15863"
"9309";"5";"10418"
"10491";"42";"10211"
"11608";"20";"17116"
"11345";"3";"15603"
"4086";"2";"13159"
"8413";"18";"10748"
"7655";"6";"16522"
"8842";"15";"14947"
"10096";"2";"11389"
"9443";"2";"12031"
"11656";"15";"13426"
"11348";"8";"10786"
"11350";"10";"10773"
"4653";"23";"11575"
"12963";"9";"11362"
"5099";"5";"12472"
"4540";"18";"12967"
"8056";"24";"15112"
"11350";"18";"10791"
"8056";"1";"17530"
"12198";"11";"15865"
"11662";"1";"17961"
"9696";"8";"10652"
"11322";"46";"10113"
"12271";"14";"13278"
"7383";"1";"15488"
"9901";"2";"11498"
"12712";"4";"11372"
"12963";"21";"11028"
"7212";"7";"11977"
"9366";"36";"12429"
"13023";"1";"16463"
"322";"13";"13673"
"8413";"6";"11432"
"12453";"20";"10916"
"10148";"14";"12747"
"13161";"14";"14984"
"12891";"8";"18154"
"11198";"22";"10371"
"12296";"20";"10214"
"5099";"4";"12522"
"480";"17";"12527"
"4538";"4";"11444"
"8173";"2";"12010"
"6708";"11";"11925"
"11202";"27";"10130"
"12894";"16";"11698"
"6567";"2";"14144"
"7814";"18";"10770"
"9750";"5";"13786"
"3275";"8";"11110"
"5492";"6";"12781"
"12381";"1";"12978"
"6736";"9";"15415"
"10300";"18";"10378"
"11345";"2";"15527"
"11322";"42";"10291"
"11524";"27";"10956"
"12490";"4";"12962"
"7655";"13";"16531"
"6692";"37";"11382"
"11322";"6";"11391"
"5085";"2";"12818"
"8413";"9";"11403"
"10072";"3";"10812"
"13092";"8";"17128"
"4540";"26";"10593"
"654";"1";"12200"
"11202";"2";"11273"
"7210";"13";"15291"
"3976";"5";"11676"
"9747";"20";"12045"
"10123";"11";"17073"
"12761";"5";"12077"
"5795";"6";"13100"
"8742";"8";"16173"
"9941";"3";"12469"
"12021";"22";"17288"
"13031";"13";"12400"
"5131";"24";"16162"
"12293";"10";"16834"
"12625";"36";"10688"
"5492";"21";"12856"
"8989";"14";"17533"
"8843";"19";"13348"
"9962";"3";"11879"
"6740";"14";"11694"
"7893";"3";"17492"
"11716";"17";"12111"
"5065";"7";"11442"
"10072";"24";"10214"
"13136";"4";"16660"
"7891";"9";"13432"
"10006";"20";"12265"
"12712";"18";"11028"
"9971";"6";"11590"
"12490";"11";"11731"
"13133";"32";"12714"
"10084";"17";"12109"
"4242";"5";"14236"
"7565";"11";"15089"
"9629";"14";"12903"
"10089";"16";"16996"
"12073";"18";"16214"
"12893";"14";"11696"
"11522";"20";"19661"
"12176";"15";"16235"
"13161";"13";"14983"
"11716";"19";"12095"
"9367";"2";"10699"
"9899";"19";"10412"
"11357";"21";"11145"
"12314";"7";"12032"
"7891";"11";"17491"
"10303";"30";"13155"
"9982";"20";"14039"
"7277";"20";"17340"
"12273";"13";"13292"
"4872";"4";"14205"
"7608";"25";"13670"
"10545";"24";"13374"
"11348";"6";"10763"
"5482";"24";"12335"
"5748";"19";"13774"
"12292";"4";"13266"
"13030";"24";"12614"
"13127";"2";"15311"
"13283";"8";"10629"
"12574";"15";"10992"
"13130";"6";"12943"
"12402";"10";"17679"
"12493";"27";"12599"
"9902";"14";"11106"
"12892";"8";"19633"
"12306";"4";"10202"
"9903";"26";"15377"
"9629";"18";"12801"
"13007";"10";"16428"
"9177";"6";"13660"
"11197";"8";"10128"
"12142";"20";"11524"
"7455";"15";"10339"
"7814";"4";"10422"
"12074";"1";"17651"
"12988";"2";"12862"
"7212";"4";"11948"
"8093";"29";"10237"
"12309";"6";"14356"
"4842";"9";"15890"
"12021";"13";"14479"
"4508";"6";"14423"
"10109";"18";"15130"
"12178";"21";"16157"
"12490";"3";"12961"
"6791";"18";"11639"
"11322";"21";"10492"
"10025";"1";"15270"
"13126";"22";"17585"
"10539";"12";"16732"
"7654";"23";"16547"
"12728";"39";"12454"
"12453";"19";"10910"
"4540";"17";"10234"
"13133";"3";"17697"
"7548";"4";"10745"
"12761";"17";"12176"
"13092";"3";"17421"
"12178";"17";"16262"
"4084";"6";"10628"
"13372";"4";"16589"
"10072";"5";"10535"
"6802";"13";"15153"
"9984";"15";"14029"
"8090";"28";"10398"
"10148";"4";"13527"
"4842";"6";"15888"
"7384";"1";"16041"
"12073";"19";"16132"
"11767";"1";"15401"
"12245";"21";"10210"
"12892";"4";"11045"
"12132";"25";"13487"
"11424";"18";"17477"
"9629";"23";"12762"
"9367";"16";"10960"
"12142";"21";"11277"
"13092";"13";"14021"
"12282";"13";"16361"
"8119";"14";"10266"
"12282";"20";"13806"
"13190";"24";"12125"
"5190";"17";"11441"
"13008";"20";"17655"
"7654";"5";"16582"
"9778";"7";"14093"
"12972";"29";"11658"
"3732";"14";"10463"
"10491";"26";"10247"
"12305";"20";"14343"
"5844";"8";"14598"
"9750";"17";"14952"
"12304";"5";"13140"
"6774";"14";"12172"
"11767";"12";"17668"
"9970";"24";"11242"
"5748";"17";"13419"
"10006";"19";"11940"
"12306";"7";"14324"
"8056";"15";"15106"
"10303";"24";"10356"
"654";"4";"12516"
"12976";"12";"11999"
"7621";"1";"17123"
"10401";"22";"14030"
"11343";"2";"17431"
"12625";"13";"11172"
"6803";"5";"16841"
"9398";"36";"10944"
"12491";"13";"11400"
"583";"30";"10172"
"12305";"3";"15259"
"6142";"15";"11692"
"7894";"3";"10317"
"12560";"36";"11838"
"12728";"17";"15741"
"12841";"1";"16547"
"13030";"10";"12390"
"322";"7";"15925"
"6798";"13";"13312"
"8090";"16";"10247"
"8656";"8";"15766"
"8656";"12";"12915"
"12842";"3";"16564"
"12958";"26";"14967"
"11343";"5";"17718"
"10401";"8";"15029"
"12273";"10";"13289"
"9878";"35";"11232"
"9366";"27";"11823"
"10025";"6";"16912"
"475";"2";"12228"
"13092";"15";"14023"
"3732";"4";"10111"
"7542";"19";"10718"
"8119";"4";"10605"
"12958";"27";"11384"
"13283";"6";"10612"
"10536";"15";"13370"
"10025";"14";"11419"
"4405";"19";"10108"
"8231";"18";"10071"
"11350";"3";"10789"
"12277";"4";"10164"
"12560";"21";"11262"
"10089";"12";"10375"
"6293";"17";"17001"
"9439";"14";"12344"
"5785";"5";"14593"
"6737";"2";"11666"
"12177";"7";"16226"
"12493";"29";"12811"
"12198";"20";"13633"
"11357";"16";"10769"
"12987";"14";"19780"
"13128";"16";"12732"
"11678";"5";"12736"
"6777";"11";"14884"
"4282";"23";"11321"
"5795";"21";"11055"
"9779";"15";"18028"
"12841";"21";"16576"
"13372";"3";"14062"
"6145";"14";"14931"
"7436";"10";"16651"
"12163";"5";"12074"
"7542";"11";"11285"
"6293";"12";"16170"
"6708";"21";"12146"
"10149";"2";"17793"
"4086";"7";"11167"
"5065";"19";"11082"
"12574";"28";"11500"
"8842";"18";"14950"
"9158";"4";"15395"
"11353";"27";"11193"
"12574";"27";"11497"
"9925";"13";"13340"
"12963";"6";"11356"
"9320";"6";"13135"
"6252";"15";"13639"
"10306";"10";"10174"
"10491";"36";"10224"
"6778";"7";"15882"
"12574";"21";"15049"
"11662";"15";"12665"
"4538";"18";"12133"
"12625";"41";"10462"
"12761";"26";"11361"
"13374";"1";"19912"
"12957";"8";"18146"
"10304";"20";"10623"
"10294";"4";"17037"
"6692";"18";"15778"
"9665";"9";"11168"
"9902";"20";"11067"
"12074";"23";"18468"
"13031";"2";"12620"
"4282";"3";"12124"
"5099";"9";"12478"
"12972";"16";"12308"
"8119";"3";"10615"
"12491";"26";"12350"
"10545";"2";"15973"
"12394";"11";"16557"
"5099";"17";"12109"
"10096";"1";"11390"
"12891";"9";"19488"
"4039";"19";"12819"
"4873";"5";"15182"
"11322";"13";"11048"
"13007";"2";"16439"
"6737";"10";"13098"
"10300";"13";"16999"
"12277";"9";"16357"
"10077";"23";"13889"
"10386";"9";"15465"
"11424";"7";"10811"
"12163";"25";"10905"
"8230";"25";"17530"
"12162";"22";"11210"
"12198";"2";"13689"
"13030";"16";"17045"
"6774";"11";"12970"
"13008";"8";"16483"
"6807";"2";"15445"
"12196";"19";"16274"
"4705";"16";"11861"
"9366";"14";"10932"
"9670";"2";"11798"
"10303";"4";"10096"
"3578";"20";"12211"
"9825";"6";"18028"
"12133";"2";"13465"
"8260";"20";"17327"
"9457";"20";"11521"
"10006";"4";"12492"
"12245";"1";"10181"
"12179";"7";"16252"
"12254";"1";"17465"
"7565";"31";"10876"
"10769";"22";"10132"
"11299";"22";"10216"
"8230";"8";"16365"
"10294";"10";"11451"
"12305";"2";"10213"
"10097";"10";"17286"
"12196";"6";"16267"
"10036";"2";"12589"
"3001";"30";"10298"
"8758";"6";"12952"
"5843";"5";"13639"
"9398";"33";"17554"
"7543";"4";"11543"
"8260";"7";"12431"
"12254";"18";"10799"
"13126";"21";"12211"
"6201";"6";"12315"
"12574";"35";"12099"
"12490";"13";"11709"
"12311";"1";"14349"
"8742";"15";"16290"
"11524";"24";"11285"
"13144";"2";"11515"
"4703";"8";"13539"
"3976";"14";"12308"
"12820";"10";"14984"
"13372";"8";"14607"
"12759";"20";"17387"
"7653";"15";"16534"
"12178";"19";"16686"
"13159";"1";"13223"
"5131";"2";"15763"
"13193";"9";"12126"
"8988";"3";"10662"
"9216";"16";"16058"
"12245";"22";"17538"
"11299";"30";"10048"
"6293";"7";"16166"
"4404";"9";"10443"
"5084";"1";"16078"
"10545";"14";"13368"
"12894";"3";"12285"
"13092";"10";"17418"
"7653";"21";"16540"
"11198";"29";"10614"
"12271";"1";"19825"
"10147";"2";"17793"
"12728";"6";"10873"
"4701";"9";"13525"
"13161";"17";"13229"
"9366";"13";"10947"
"12314";"18";"11841"
"13156";"24";"14983"
"10544";"33";"13381"
"12254";"20";"10532"
"479";"3";"12753"
"11709";"12";"12407"
"7616";"23";"14120"
"7548";"25";"11304"
"9457";"29";"11279"
"10545";"38";"13579"
"11350";"15";"10753"
"7565";"12";"10444"
"8260";"6";"12486"
"12176";"13";"16233"
"13126";"19";"12475"
"13154";"17";"13217"
"3464";"2";"15258"
"5482";"12";"12397"
"11713";"17";"12111"
"10389";"10";"15466"
"12841";"17";"16565"
"7547";"21";"11286"
"10537";"10";"17858"
"4540";"10";"10166"
"5482";"14";"15524"
"7212";"10";"12280"
"11322";"35";"10309"
"11713";"19";"12095"
"10547";"4";"13387"
"12761";"11";"17273"
"12891";"14";"18148"
"9825";"8";"14094"
"8174";"22";"12304"
"12021";"12";"15056"
"3578";"32";"11342"
"10036";"22";"11491"
"4842";"11";"15877"
"11652";"5";"12014"
"4653";"18";"11548"
"8057";"4";"10073"
"3001";"1";"10858"
"583";"16";"10232"
"7607";"6";"13676"
"9158";"7";"15389"
"3734";"10";"10279"
"6798";"14";"17100"
"12963";"10";"11340"
"4540";"9";"10159"
"11522";"4";"18127"
"12892";"16";"17935"
"13190";"30";"18155"
"11652";"1";"15240"
"4084";"19";"11166"
"8599";"19";"13849"
"13127";"10";"12827"
"12282";"24";"10219"
"4703";"11";"13542"
"6807";"23";"11146"
"11678";"24";"12833"
"13133";"36";"12871"
"12521";"7";"12294"
"9901";"20";"11080"
"11198";"5";"10023"
"12278";"16";"16366"
"7275";"18";"13865"
"8599";"21";"17130"
"11608";"21";"17117"
"13133";"11";"12637"
"13154";"8";"12857"
"9177";"11";"13644"
"9696";"28";"12540"
"10097";"4";"13864"
"12292";"12";"13716"
"7565";"30";"10887"
"10300";"44";"13153"
"8260";"10";"12154"
"10491";"9";"10669"
"5804";"6";"13100"
"6740";"18";"15839"
"13009";"10";"16462"
"13144";"11";"12142"
"12293";"9";"13740"
"10006";"10";"12207"
"13154";"16";"13216"
"9366";"20";"11485"
"12133";"6";"13493"
"8174";"13";"11982"
"10063";"13";"13743"
"12196";"15";"16270"
"7212";"19";"15888"
"7214";"9";"15884"
"12728";"28";"11853"
"13031";"16";"12125"
